KONAMI ID,レアリティ,カード名,リンク
4476,N,マジカル・ゴースト,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4476
4477,N,ソウル・ハンター,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4477
4478,N,エア・イーター,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4478
4479,N,朱雀,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4479
4480,N,シーカーメン,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4480
4481,SR,キラー・スネーク,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4481
4482,N,ガニグモ,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4482
4483,N,インセクション,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4483
4484,N,空の昆虫兵,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4484
4485,R,コカローチ・ナイト,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4485
4486,N,クワガタ・アルファ,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4486
4487,N,バーグラー,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4487
4488,N,プラグティカル,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4488
4489,N,ガルヴァス,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4489
4490,R,アメーバ,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4490
4491,N,コロガーシ,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4491
4492,N,ブークー,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4492
4493,R,フラワー・ウルフ,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4493
4494,N,レインボー・フラワー,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4494
4495,N,マグナム・リリィ,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4495
4496,N,ニードル・ボール,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4496
4497,N,クジャック,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4497
4498,N,スーパースター,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4498
4499,R,マハー・ヴァイロ,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4499
4500,N,レインボー・マリン・マーメイド,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4500
4501,N,音楽家の帝王,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4501
4502,N,ウィルミー,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4502
4503,N,ヤドカリュー,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4503
4504,N,モリンフェン,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4504
4505,N,青虫,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4505
4506,N,竜殺者,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4506
4507,R,人喰い虫,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4507
4508,N,ドラゴヒューマン,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4508
4509,N,タートル・狸,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4509
4510,N,魔界植物,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4510
4511,N,プリズマン,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4511
4512,SR,ゲール・ドグラ,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4512
4513,N,クレイジー・フィッシュ,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4513
4514,N,メカ・ザウルス,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4514
4515,N,ブラキオレイドス,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4515
4516,N,笑う花,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4516
4517,N,ビーン・ソルジャー,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4517
4518,SR,キャノン・ソルジャー,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4518
4519,N,王室前のガーディアン,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4519
4520,N,ブレイブ・シザー,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4520
4521,N,イースター島のモアイ,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4521
4522,R,ムカムカ,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4522
4523,N,サンド・ストーン,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4523
4524,N,岩石カメッター,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4524
4525,N,ファイヤー・クラーケン,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4525
4526,N,タートル・バード,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4526
4527,N,デス・バード,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4527
4528,N,巨大な怪鳥,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4528
4529,N,悪魔の調理師,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4529
4530,N,スター・ボーイ,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4530
4531,N,山の精霊,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4531
4532,N,首狩り魔人,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4532
4533,N,ミリス・レディエント,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4533
4534,N,クラッシュマン,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4534
4535,N,フレイム・ケルベロス,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4535
4536,N,エルディーン,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4536
4537,N,砂の魔女,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4537
4538,SR,ヂェミナイ・エルフ,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4538
4539,R,クワガー・ヘラクレス,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4539
4540,N,イビー,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4540
4541,N,カマキラー,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4541
4542,N,メカレオン,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4542
4543,N,メガ・サンダーボール,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4543
4544,N,コケ,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4544
4545,N,デッド・シャーク,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4545
4546,R,スケルエンジェル,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4546
4547,R,ハネハネ,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4547
4548,N,ナイル,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4548
4549,N,舌魚,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4549
4550,N,大砲だるま,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4550
4551,N,スケルゴン,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4551
4552,N,魚ギョ戦士,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4552
4553,N,グリグル,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4553
4554,N,骨ネズミ,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4554
4555,N,カエルスライム,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4555
4556,N,ベヒゴン,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4556
4557,N,ダーク・エルフ,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4557
4558,N,ワイバーン,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4558
4559,N,マタンゴ,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4559
4560,N,バーバリアン1号,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4560
4561,N,レッド・ドラゴン,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4561
4562,N,さまよえる亡者,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4562
4563,N,鋼鉄の巨神像,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4563
4564,N,ポット・ザ・トリック,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4564
4565,N,オシロ・ヒーロー,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4565
4566,N,異次元からの侵略者,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4566
4567,N,レッサー・ドラゴン,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4567
4568,SR,ニードルワーム,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4568
4569,N,屋根裏の物の怪,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4569
4570,N,金色の魔象,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4570
4571,N,黒き人食い鮫,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4571
4572,N,ヨルムンガルド,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4572
4573,N,魔界のイバラ,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4573
4574,N,恐竜人,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4574
4575,N,生き血をすするもの,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4575
4576,N,トラコドン,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4576
4577,N,密林の黒竜王,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4577
4578,N,裁きを下す女帝,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4578
4579,N,ベビー・ティーレックス,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4579
4580,SR,黒き森のウィッチ,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4580
4581,N,深き森の長老,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4581
4582,N,ツンドラの大蠍,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4582
4583,N,カラス天狗,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4583
4584,N,レオ・ウィザード,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4584
4585,N,深淵に咲く花,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4585
4586,N,パトロール・ロボ,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4586
4587,N,タクヒ,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4587
4588,N,ヴァルキリー,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4588
4589,N,ウェザー・レポート,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4589
4590,N,封印の鎖,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4590
4591,N,メカニカルスネイル,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4591
4592,R,ドッペルゲンガー,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4592
4593,N,モン・ラーバス,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4593
4594,N,命ある花瓶,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4594
4595,N,テンタクル・プラント,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4595
4596,N,くちばしヘビ,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4596
4597,UR,メタモルポット,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4597
4598,N,ミューズの天使,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4598
4599,N,炎を食らう大亀,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4599
4600,N,バラに棲む悪霊,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4600
4601,N,アブソリューター,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4601
4602,N,大食いグール,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4602
4603,N,ペイルビースト,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4603
4604,N,リトル・キメラ,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4604
4605,N,スコール,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4605
4606,N,ロックメイス,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4606
4607,N,テンダネス,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4607
4608,N,ペンギン・ソルジャー,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4608
4609,N,フェアリー・ドラゴン,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4609
4610,N,イビル・ラット,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4610
4611,N,リクイド・ビースト,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4611
4612,N,ツインテール,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4612
4613,N,グレード・ビル,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4613
4614,N,フレンドシップ,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4614
4615,N,ブレードフライ,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4615
4616,N,でんきトカゲ,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4616
4617,R,悪魔の偵察者,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4617
4618,N,ハイ・プリーステス,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4618
4619,N,双頭の雷龍,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4619
4620,N,ハンター・スパイダー,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4620
4621,N,アーマード・スターフィッシュ,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4621
4622,N,勇気の砂時計,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4622
4623,N,マリン・ビースト,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4623
4624,R,戦場の死装束,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4624
4625,N,岩石の精霊,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4625
4626,N,スネーク・パーム,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4626
4627,N,サキュバス・ナイト,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4627
4628,N,セイレーン,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4628
4629,N,泥に潜み棲むもの,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4629
4630,N,満ち潮のマーマン,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4630
4631,N,泉の妖精,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4631
4632,N,海原の女戦士,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4632
4633,N,キャット・レディ,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4633
4634,N,見習い魔女,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4634
4635,N,鎧ネズミ,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4635
4636,N,古代のトカゲ戦士,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4636
4637,N,月明かりの乙女,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4637
4638,N,ストーンジャイアント,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4638
4639,N,誕生の天使,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4639
4640,N,ナイト・リザード,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4640
4641,N,女王の影武者,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4641
4642,N,冠を戴く蒼き翼,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4642
4643,N,トレント,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4643
4644,N,紅葉の女王,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4644
4645,N,水陸両用バグロス,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4645
4646,N,アシッドクロウラー,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4646
4647,R,王座の侵略者,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4647
4648,R,イリュージョン・シープ,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4648
4649,N,ディスク・マジシャン,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4649
4650,N,フレイム・ヴァイパー,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4650
4651,N,ロイヤルガード,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4651
4652,N,キラー・ブロッブ,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4652
4653,N,ひょうすべ,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4653
4654,N,マシン・アタッカー,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4654
4655,N,響女,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4655
4656,N,ウィップテイル・ガーゴイル,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4656
4657,R,鎖付きブーメラン,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4657
4658,N,迷宮変化,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4658
4659,R,戦士抹殺,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4659
4660,R,サラマンドラ,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4660
4662,R,成仏,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4662
4663,R,巨大化,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4663
4664,N,メタル化・魔法反射装甲,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4664
4666,R,酸の嵐,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4666
4667,R,死のデッキ破壊ウイルス,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4667
4668,R,トゲトゲ神の殺虫剤,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4668
4669,R,神の息吹,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4669
4670,R,永遠の渇水,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4670
4674,R,シャイン・キャッスル,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4674
4675,R,闇の呪縛,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4675
4676,N,カオスの儀式,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4676
4677,R,ゼラの儀式,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4677
4678,UR,ハーピィの羽根帚,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4678
4679,R,ライオンの儀式,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4679
4680,R,悪魔鏡の儀式,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4680
4682,N,踊りによる誘発,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4682
4683,N,ハンバーガーのレシピ,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4683
4685,R,ローの祈り,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4685
4687,N,粘着テープの家,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4687
4688,N,ねずみ取り,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4688
4691,N,硫酸のたまった落とし穴,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4691
4692,R,万能地雷グレイモヤ,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4692
4693,R,天狗のうちわ,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4693
4694,R,シモッチによる副作用,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4694
4695,SR,あまのじゃくの呪い,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4695
4696,R,偽物のわな,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4696
4698,N,亀の誓い,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4698
4700,R,チャクラの復活,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4700
4702,R,ジャベリンビートルの契約,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4702
4703,R,ガルマソードの誓い,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4703
4705,R,スカルライダーの復活,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4705
4706,R,要塞クジラの誓い,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4706
4707,N,ダンシング・ソルジャー,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4707
4708,N,ハングリーバーガー,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4708
4709,R,千年原人,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4709
4710,R,ローガーディアン,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4710
4711,R,トライホーン・ドラゴン,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4711
4712,R,エビルナイト・ドラゴン,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4712
4713,N,スカルビショップ,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4713
4714,R,コスモクイーン,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4714
4715,R,チャクラ,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4715
4716,N,クラブ・タートル,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4716
4717,R,クレセント・ドラゴン,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4717
4718,R,メテオ・ドラゴン,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4718
4719,SR,メテオ・ブラック・ドラゴン,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4719
4720,R,ファイヤー・ウイング・ペガサス,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4720
4722,R,ガルマソード,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4722
4723,R,ジャベリンビートル,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4723
4724,R,要塞クジラ,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4724
4725,R,スカルライダー,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4725
4727,N,カオス-黒魔術の儀式,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4727
4728,N,マジシャン・オブ・ブラックカオス,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4728
4729,N,スロットマシーンAM-7,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4729
4731,N,弓を引くマーメイド,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4731
4732,N,ドラゴン・エッガー,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4732
4733,N,トゥーン・ドラゴン・エッガー,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4733
4734,R,トゥーン・マーメイド,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4734
4735,N,トゥーン・デーモン,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4735
4736,N,ダーク・アイズ・イリュージョニスト,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4736
4737,N,サクリファイス,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4737
4738,N,タイム・ボマー,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4738
4739,N,千眼の邪教神,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4739
4740,SR,サウザンド・アイズ・サクリファイス,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4740
4741,N,鉄腕ゴーレム,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4741
4742,R,スフィア・ボム 球体時限爆弾,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4742
4743,N,ダイヤモンド・ドラゴン,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4743
4744,N,磁石の戦士α,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4744
4745,R,魔道化リジョン,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4745
4746,N,暗黒の眠りを誘うルシファー,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4746
4747,R,ロード・オブ・ドラゴン-ドラゴンの支配者-,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4747
4748,N,レッドアイズ・ブラックメタルドラゴン,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4748
4749,SR,リボルバー・ドラゴン,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4749
4750,R,ハンニバル・ネクロマンサー,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4750
4751,R,漆黒の豹戦士パンサーウォリアー,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4751
4752,N,三ツ首のギドー,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4752
